_id,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,amenities,price,extra_people,guests_included,weekly_price,monthly_price,reviews_per_month
4951402,Best Location on the UWS!!,Apartment,Private room,Real Bed,2,1125,flexible,2,1.0,1.0,171,1.5,"['Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Pets allowed', 'Doorman', 'Pets live on this property', 'Dog(s)', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_50']",78.0,0.0,1,605.0,5391.370426829269,1.7127659574468086
4952989,Sun-Filled Apartment 1 Minute From Subway,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,4,1.0,2.0,40,1.0,"['Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Free street parking', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', '24-hour check-in', 'Hangers', 'Laptop friendly workspace', 'Private entrance', 'Bathtub', 'Children’s books and toys', 'Game console', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",62.0,20.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
4957358,A Romantic Loft plus terrace  Heart of Brooklyn,Loft,Entire home/apt,Real Bed,2,27,strict_14_with_grace_period,3,1.0,1.0,219,1.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'High chair', 'Crib', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Patio or balcony', 'Luggage dropoff allowed', 'Host greets you']",145.0,25.0,2,1100.0,4000.0,1.7127659574468086
4962247,Cozy 1 private ensuite room,Apartment,Private room,Real Bed,1,14,strict_14_with_grace_period,2,1.0,1.0,4,2.0,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Smoke detector', 'Safety card', 'Essentials']",903.0,250.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
4962894,room for rent for short time stays,Apartment,Private room,Real Bed,1,1125,flexible,1,1.0,1.0,0,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Doorman', 'Elevator', 'Free street parking', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Smoke detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you', 'Beachfront']",127.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
4964534,Bucolic Eco Art House Cézanne Suite,House,Private room,Real Bed,2,1125,strict_14_with_grace_period,2,1.0,1.0,47,1.0,"['Cable TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Smoking allowed', 'Pets live on this property', 'Cat(s)', 'Washer', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Extra pillows and blankets']",131.0,50.0,1,1530.9033613445379,2300.0,1.7127659574468086
4974771,Quarto amplo em Santa Teresa,Apartment,Private room,Real Bed,3,30,moderate,2,1.0,1.0,1,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Smoking allowed', 'Buzzer/wireless intercom', 'Washer', 'Essentials', 'Lock on bedroom door', '24-hour check-in', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",93.0,60.0,1,700.0,5391.370426829269,1.7127659574468086
4987188,Copacabana Christ the Redeemer view,Apartment,Entire home/apt,Real Bed,3,90,strict_14_with_grace_period,3,1.0,2.0,12,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Washer', 'Essentials', 'Hangers', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Long term stays allowed', 'Host greets you']",194.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
4995138,Rio122 - Beachfront apartment in Copacabana,Apartment,Entire home/apt,Real Bed,4,1125,super_strict_60,6,3.0,3.0,0,2.5,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Essentials', 'Shampoo', 'Host greets you', 'Beachfront']",1529.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
5008643,BEST of Nature:Porto City Park/ocean of Matosinhos,Apartment,Private room,Real Bed,3,1125,strict_14_with_grace_period,2,1.0,1.0,42,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Elevator', 'Free street parking', 'Washer', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Fireplace guards', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Patio or balcony', 'Long term stays allowed', 'Cleaning before checkout', 'Wide hallway clearance', 'Step-free access', 'Wide doorway', 'Flat path to front door', 'Well-lit path to entrance', 'Step-free access', 'Wide doorway', 'Wide clearance to bed', 'Accessible-height bed', 'Firm mattress', 'Step-free access', 'Wide doorway', 'Accessible-height toilet', 'Wide clearance to shower', 'toilet', 'Step-free access', 'Wide entryway', 'Beachfront']",25.0,5.0,1,89.0,442.0,1.7127659574468086
501382,Sydney Parkside Apartment,Apartment,Private room,Real Bed,3,40,moderate,2,1.0,1.0,60,1.0,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Heating', 'Washer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49']",100.0,20.0,2,900.0,3400.0,1.7127659574468086
501693,Room w/pvt bathroom on Central Park,Apartment,Private room,Real Bed,1,120,moderate,2,1.0,1.0,258,1.0,"['Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Buzzer/wireless intercom', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'Hot water', 'Luggage dropoff allowed', 'Other']",99.0,0.0,2,1530.9033613445379,5391.370426829269,1.7127659574468086
5018276,Friday I'm in Love - Gorgeous 2Bedroom Flat Lagoa,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,6,2.0,3.0,1,1.5,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Buzzer/wireless intercom', 'Washer', 'Essentials']",336.0,93.0,3,2611.0,7460.0,1.7127659574468086
5020358,reasonable price at the city centre,Boutique hotel,Private room,Real Bed,1,365,moderate,2,1.0,1.0,18,1.0,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Elevator', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Building staff', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed']",100.0,0.0,2,210.0,1050.0,1.7127659574468086
5029573,Private Room w/ Bath and Balcony,Apartment,Private room,Real Bed,1,35,flexible,1,1.0,1.0,0,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Elevator', 'Heating', 'Washer', 'Dryer']",60.0,0.0,1,1530.9033613445379,1000.0,1.7127659574468086
5037632,Orange tree View flat with patio,Apartment,Entire home/apt,Real Bed,2,1125,moderate,4,2.0,3.0,120,1.0,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Smoking allowed', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Smoke detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Window guards', 'Crib', 'Room-darkening shades', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Long term stays allowed', 'Wide hallway clearance', 'Wide doorway', 'Step-free access', 'Wide clearance to shower', 'toilet', 'Host greets you', 'Paid parking on premises']",97.0,10.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
505456,GREEN NEST IN  SHEUNG WAN HEART,Apartment,Entire home/apt,Real Bed,1,365,strict_14_with_grace_period,4,1.0,2.0,177,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Ethernet connection', 'Microwave', 'Refrigerator', 'Cooking basics', 'Stove', 'Long term stays allowed', 'Other']",871.0,200.0,2,1530.9033613445379,26000.0,1.7127659574468086
5068892,pb2 IDEAL LOCATION! WITH TERRACE CHARMING & QUIET!,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,4,1.0,2.0,2,1.0,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Fire extinguisher', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'High chair', 'Children’s books and toys', 'Crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Pocket wifi', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Long term stays allowed', 'Host greets you']",70.0,15.0,2,1530.9033613445379,1620.0,1.7127659574468086
507117,Duplex Penthouse Central Located,Apartment,Private room,Real Bed,1,1125,flexible,2,1.0,1.0,2,2.0,"['Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Pets allowed', 'Elevator', 'Heating', 'Washer', 'Essentials', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",121.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
5071941,Beachfront resort on Lantau,Bed and breakfast,Private room,Real Bed,1,1125,moderate,2,1.0,2.0,4,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Pool', 'Doorman', 'Gym', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Smoke detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo']",903.0,0.0,1,5500.0,18800.0,1.7127659574468086
5075775,"Long Term Rent, Studio Apartments",Apartment,Entire home/apt,Real Bed,27,999,strict_14_with_grace_period,2,0.0,1.0,10,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Elevator', 'Essentials', 'Shampoo', 'Hair dryer', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox', 'Hot water']",283.0,0.0,1,1530.9033613445379,8888.0,1.7127659574468086
5080547,LetsgoBarcelona Diagonal Ave. Duplex,Apartment,Entire home/apt,Real Bed,32,180,moderate,5,1.0,3.0,10,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'High chair', 'Crib', 'Hot water', 'Bed linens', 'Pocket wifi', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed', 'Wide hallway clearance', 'Step-free access', 'Wide doorway', 'Flat path to front door', 'Well-lit path to entrance', 'Step-free access', 'Wide doorway', 'Step-free access', 'Wide entryway']",100.0,15.0,2,1530.9033613445379,2950.0,1.7127659574468086
5083829,Nice room in old Rosemont.,Apartment,Private room,Real Bed,3,31,moderate,2,1.0,1.0,56,1.0,"['TV', 'Wifi', 'Kitchen', 'Pets live on this property', 'Cat(s)', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Hot water', 'Bed linens', 'Pocket wifi', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",23.0,6.0,1,200.0,600.0,1.7127659574468086
5084164,Room in Jardim Botanico garden area,Apartment,Private room,Real Bed,1,1125,flexible,2,1.0,1.0,0,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Pets allowed', 'Doorman', 'Breakfast', 'Elevator', 'Free street parking', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'Children’s books and toys', 'Hot water', 'Luggage dropoff allowed', 'Host greets you']",298.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
5093778,"Leblon , 3 blocks from the beach.",Apartment,Entire home/apt,Real Bed,2,90,flexible,4,1.0,2.0,1,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Doorman', 'Elevator', 'Hot tub', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",380.0,50.0,2,1600.0,5000.0,1.7127659574468086
510454,"Gramercy Pk Area, w Rooftop Gdn!",Apartment,Entire home/apt,Real Bed,3,14,strict_14_with_grace_period,2,1.0,1.0,2,1.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Doorman', 'Elevator', 'Washer', 'Dryer', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",145.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
510923,Lovely Penthouse in Barcelona,House,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,5,3.0,4.0,23,2.0,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer']",140.0,10.0,3,1530.9033613445379,5391.370426829269,1.7127659574468086
5110775,Prvate Family Room For 4 travellers,Apartment,Private room,Real Bed,28,365,moderate,4,1.0,3.0,5,1.0,"['TV', 'Wifi', 'Air conditioning', 'Doorman', 'Elevator', 'Hot tub', 'Family/kid friendly', 'Essentials']",487.0,120.0,4,3150.0,7800.0,1.7127659574468086
5112669,Alquilamos habitacion,Apartment,Private room,Real Bed,1,1125,flexible,2,1.0,2.0,0,2.0,"['TV', 'Wifi', 'Pool', 'Kitchen', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Washer', 'Essentials', 'Shampoo']",30.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
5114347,Luxurious Master Bedroom in 2BR!,Apartment,Private room,Real Bed,2,1125,moderate,2,1.0,1.0,71,1.0,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free street parking', 'Buzzer/wireless intercom', 'Heating', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove']",55.0,9.0,1,475.0,1799.0,1.7127659574468086
5116907,A quiet well located apartment,Apartment,Entire home/apt,Real Bed,2,1125,moderate,2,1.0,1.0,15,1.0,"['TV', 'Wifi', 'Kitchen', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Hangers', 'Iron', 'Laptop friendly workspace']",139.0,0.0,1,700.0,5391.370426829269,1.7127659574468086
5121635,New and central apartment up to 4!,Apartment,Entire home/apt,Real Bed,1,1125,moderate,4,1.0,1.0,164,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Smoking allowed', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'High chair', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Step-free access', 'Step-free access', 'Host greets you', 'Paid parking on premises']",75.0,15.0,2,1530.9033613445379,5391.370426829269,1.7127659574468086
5122899,Cozy Private Room for one female,Apartment,Private room,Real Bed,7,1125,moderate,1,1.0,1.0,159,1.0,"['Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Private entrance']",61.0,0.0,1,500.0,1500.0,1.7127659574468086
5127131,Cozy one-bedroom in E Village,Apartment,Entire home/apt,Real Bed,7,70,strict_14_with_grace_period,2,1.0,1.0,15,1.0,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Heating', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox', 'Hot water']",185.0,25.0,2,1150.0,5391.370426829269,1.7127659574468086
516720,Very central place-small room for 1,Apartment,Private room,Real Bed,1,1125,moderate,1,1.0,1.0,42,1.0,"['Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Smoking allowed', 'Pets live on this property', 'Cat(s)', 'Heating', 'Washer', 'Essentials', 'Shampoo']",58.0,0.0,1,476.0,1602.0,1.7127659574468086
5169814,Cosy house with balcony view,Apartment,Shared room,Real Bed,1,1125,flexible,2,1.0,1.0,0,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Heating', 'Washer', 'Dryer', 'First aid kit', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",211.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
5170796,Design Loft in Pera 1,Apartment,Entire home/apt,Real Bed,2,1125,moderate,2,0.0,1.0,141,1.0,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad']",385.0,0.0,2,2377.0,5391.370426829269,1.7127659574468086
